Sample ID,WWTP ID,SiteID,Site Name,Sampling Date,Latitude,Longitude,City Name,Country/Region,Continent,Climate typea,Annual average,Annual mean of daily maximum,Annual mean of daily minimum,Sampling month average,Sampling moment,Annual,Sampling month,GDP per capita (dollars),City population,Year of plant build,Designed capacity (m3/d),Actual Inf rate (m3/d),Volume of aeration tanks (m3),Plant,Aeration tank,SRT (d),General type ,Detailed type,Nitrification,Denitrification,Aerator type,BOD (mg/l) Inf,BOD (mg/l) inf/(1+recycle ratio),BOD (mg/l) Aeration tank inf,BOD (mg/l) Eff,COD (mg/l) Inf,COD (mg/l) Inf/(1+recycle ratio),COD (mg/l) Aeration tank inf,COD (mg/l) Eff,F/M (kg BOD/kg MLSS-d),NH4-N (mg/l) Inf,NH4-N (mg/l) Aeration tank inf,NH4-N (mg/l) Eff,TN (mg/l) Inf,TN (mg/l) Aeration tank inf,TN (mg/l) Eff,TP (mg/l) Inf,TP (mg/l) Aeration tank inf,TP (mg/l) Eff,Contained in Inf?,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature (oC),Conductivity (μS/cm),NH4-N (mg/l),NO3-N (mg/l),SVI (ml/g),Unnamed: 0,Sample ID,Sampling month average,Sampling month,SRTd,COD,NH4N,TP,Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
COCL1B,COCL1,COST,Cali,2015-02-26,3.503897,-76.520719,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,989.0,62.0,11200.0,4613684.0,2008.0,50.0,28.0,4375.0,,,90.0,,,,,,518.0,,,12.5,949.0,,,23.4,,,,,,,,,,,Yes,,,2.52,6.89,25.0,,,,,1152.0,COCL1B,29.0,62.0,90.0,949.0,,,19.63671875,53.10546875,0.8828125,3.86328125,0.5234375,0.46875,3.63671875,0.34375,1.28515625,0.16796875,2.4921875,0.1796875,0.33203125,0.13671875,0.2578125,0.2734375,0.1015625,0.05859375,0.08203125,0.0234375,0.10546875,1.41015625,0.109375,0.10546875,0.08984375,0.37109375,0.484375,0.00390625,0.53125,1.71484375,2.8359375,0.0078125,1.4375,0.0078125,0.05078125,0.49609375,0.01171875,0.05859375,0.0546875,0.17578125,0.2578125,0.7265625,0.03125,0.046875,0.9375,0.05859375,0.0,0.01171875,0.00390625,0.0,0.01171875
COCL1C,COCL1,COST,Cali,2015-02-26,3.503897,-76.520719,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,989.0,62.0,11200.0,4613684.0,2008.0,50.0,28.0,4375.0,,,90.0,,,,,,518.0,,,12.5,949.0,,,23.4,,,,,,,,,,,Yes,,,2.5,6.85,25.0,,,,,1153.0,COCL1C,29.0,62.0,90.0,949.0,,,19.3359375,54.546875,1.02734375,3.1640625,0.56640625,0.375,3.44921875,0.39453125,1.2265625,0.19921875,2.296875,0.1875,0.328125,0.109375,0.234375,0.29296875,0.078125,0.0625,0.11328125,0.03125,0.1015625,1.34765625,0.109375,0.15234375,0.04296875,0.3984375,0.36328125,0.015625,0.39453125,1.828125,2.46875,0.01953125,1.59765625,0.01171875,0.05078125,0.5234375,0.0234375,0.1015625,0.01953125,0.14453125,0.1953125,0.953125,0.0625,0.0390625,0.92578125,0.046875,0.0078125,0.00390625,0.015625,0.0,0.015625
COCL2A,COCL2,COST,Cali,2015-02-26,3.512259,-76.342926,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,989.0,62.0,11200.0,4613684.0,2013.0,5000.0,3500.0,2800.0,19.2,4.0,,SBR,SBR,Yes,Yes,,450.0,,,,1000.0,,,,,,,,,,,,,7.14,Yes,0.9,,2.9,7.5,31.0,,,,,1154.0,COCL2A,29.0,62.0,,1000.0,,,36.77734375,30.03515625,0.4921875,0.36328125,8.95703125,6.484375,2.6953125,0.24609375,0.02734375,0.0078125,1.2890625,0.02734375,0.0,0.0078125,0.02734375,0.02734375,0.0078125,1.48046875,0.05859375,0.0,0.01953125,0.0,0.0,0.19921875,0.0,0.0546875,0.0,0.109375,0.01171875,0.0,0.0,1.33984375,0.00390625,0.0078125,0.10546875,0.66796875,5.71484375,0.08203125,0.0078125,0.0,0.0390625,0.01171875,2.12109375,0.3203125,0.0,0.0078125,0.00390625,0.1484375,0.0,0.0,0.01171875
COCL2B,COCL2,COST,Cali,2015-02-26,3.512259,-76.342926,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,989.0,62.0,11200.0,4613684.0,2013.0,5000.0,3500.0,2800.0,19.2,4.0,,SBR,SBR,Yes,Yes,,450.0,,,,1000.0,,,,,,,,,,,,,7.14,Yes,0.9,,0.1,8.0,29.9,,,,,1155.0,COCL2B,29.0,62.0,,1000.0,,,27.60546875,34.3359375,0.6953125,0.33203125,11.4375,7.296875,2.30859375,0.265625,0.03125,0.0234375,1.4765625,0.0234375,0.0,0.015625,0.01171875,0.05078125,0.00390625,1.859375,0.0703125,0.0,0.07421875,0.01953125,0.0078125,0.30078125,0.0,0.10546875,0.00390625,0.14453125,0.0078125,0.00390625,0.0,1.91015625,0.0,0.00390625,0.1171875,1.1015625,5.515625,0.09375,0.0078125,0.00390625,0.01171875,0.015625,2.21875,0.28515625,0.0,0.01953125,0.0,0.15234375,0.0,0.00390625,0.02734375
COCL3A,COCL3,COST,Cali,,3.514639,-76.340427,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,1045.0,68.0,11200.0,4613684.0,2002.0,1123.2,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1156.0,COCL3A,29.0,68.0,,,,,53.92578125,29.359375,0.671875,3.21484375,2.015625,0.79296875,1.09765625,0.03125,0.28515625,0.02734375,1.5859375,0.03515625,0.02734375,0.0390625,0.04296875,0.05078125,0.18359375,0.1015625,0.01171875,0.01171875,0.01171875,0.015625,0.015625,0.046875,0.015625,0.078125,0.0703125,0.015625,0.00390625,0.00390625,0.0078125,0.16015625,0.01171875,0.0,0.06640625,1.9609375,0.1015625,1.66796875,0.00390625,0.01953125,0.0078125,0.03515625,1.23828125,0.2890625,0.37109375,0.02734375,0.0390625,0.09375,0.0,0.0703125,0.0390625
COCL3B,COCL3,COST,Cali,,3.514639,-76.340427,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,1045.0,68.0,11200.0,4613684.0,2002.0,1123.2,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157.0,COCL3B,29.0,68.0,,,,,54.65625,28.4765625,0.65234375,3.640625,1.92578125,0.94921875,1.33203125,0.03125,0.375,0.03125,1.6171875,0.0546875,0.00390625,0.02734375,0.0390625,0.05078125,0.234375,0.11328125,0.01171875,0.01953125,0.00390625,0.01171875,0.046875,0.0390625,0.015625,0.078125,0.0546875,0.00390625,0.0078125,0.0,0.0,0.203125,0.0,0.0,0.09765625,1.7265625,0.08984375,1.3515625,0.0,0.015625,0.01953125,0.01953125,1.09765625,0.2109375,0.328125,0.046875,0.03515625,0.109375,0.015625,0.0859375,0.04296875
COCL3C,COCL3,COST,Cali,,3.514639,-76.340427,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,1045.0,68.0,11200.0,4613684.0,2002.0,1123.2,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1158.0,COCL3C,29.0,68.0,,,,,53.6328125,30.09765625,0.59765625,3.55078125,1.9609375,0.65625,1.15234375,0.01953125,0.2890625,0.01953125,1.671875,0.046875,0.01953125,0.00390625,0.05859375,0.015625,0.21875,0.05859375,0.01953125,0.0,0.0,0.0078125,0.03515625,0.0546875,0.01171875,0.08984375,0.05078125,0.0078125,0.00390625,0.0,0.00390625,0.19140625,0.0,0.0,0.07421875,1.70703125,0.09765625,1.44140625,0.0,0.02734375,0.0078125,0.015625,1.12109375,0.234375,0.35546875,0.0703125,0.0390625,0.125,0.00390625,0.0859375,0.046875
COCL3D,COCL3,COST,Cali,,3.514639,-76.340427,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,1045.0,68.0,11200.0,4613684.0,2002.0,1123.2,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.0,COCL3D,29.0,68.0,,,,,47.36328125,33.51953125,0.84375,3.23828125,1.91796875,2.26171875,0.84765625,0.04296875,0.1875,0.015625,1.171875,0.0390625,0.02734375,0.01953125,0.0390625,0.12109375,0.28125,0.25390625,0.015625,0.01953125,0.0,0.01171875,0.0234375,0.04296875,0.015625,0.0546875,0.015625,0.01171875,0.00390625,0.00390625,0.00390625,0.12890625,0.00390625,0.0,0.10546875,1.86328125,0.06640625,3.6875,0.00390625,0.00390625,0.0,0.0390625,0.625,0.59375,0.22265625,0.015625,0.015625,0.12109375,0.0,0.05859375,0.03125
COCL3E,COCL3,COST,Cali,,3.514639,-76.340427,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,1045.0,68.0,11200.0,4613684.0,2002.0,1123.2,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,COCL3E,29.0,68.0,,,,,45.37109375,34.98046875,0.78515625,2.79296875,2.18359375,1.890625,0.90234375,0.0625,0.16796875,0.01171875,1.07421875,0.1015625,0.01953125,0.04296875,0.02734375,0.09765625,0.30078125,0.171875,0.0234375,0.02734375,0.0,0.01171875,0.02734375,0.0703125,0.01171875,0.03125,0.02734375,0.0,0.0,0.0,0.0,0.12890625,0.00390625,0.00390625,0.0859375,1.39453125,0.0390625,5.50390625,0.0,0.0078125,0.0,0.0546875,0.66015625,0.4921875,0.1640625,0.07421875,0.015625,0.07421875,0.0,0.0625,0.01953125
COCL3F,COCL3,COST,Cali,,3.514639,-76.340427,Cali,Colombia,South America,Af,25.0,28.0,21.0,29.0,,1045.0,68.0,11200.0,4613684.0,2002.0,1123.2,,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.0,COCL3F,29.0,68.0,,,,,41.1328125,36.0234375,0.76171875,3.00390625,2.21484375,1.71484375,0.7421875,0.05859375,0.18359375,0.0234375,1.11328125,0.12109375,0.03515625,0.0234375,0.0078125,0.125,0.19921875,0.1875,0.015625,0.03125,0.0,0.0234375,0.0234375,0.16796875,0.015625,0.046875,0.0234375,0.015625,0.0078125,0.00390625,0.0,0.1875,0.0,0.0,0.11328125,1.33984375,0.04296875,8.40625,0.0,0.02734375,0.0,0.07421875,0.78125,0.5625,0.1875,0.03515625,0.0234375,0.09765625,0.0,0.03125,0.04296875
UYUC01,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1162.0,UYUC01,21.0,106.0,,,,,24.5625,8.2421875,2.796875,10.33984375,7.22265625,2.21484375,5.984375,0.33203125,3.50390625,2.0625,0.6796875,0.5078125,0.78125,0.27734375,0.7265625,0.1328125,1.75,1.0390625,0.26953125,0.35546875,0.140625,0.671875,9.23046875,0.03125,0.06640625,0.1796875,0.5,0.05078125,4.02734375,1.22265625,0.71484375,0.00390625,3.078125,0.48046875,0.26171875,0.3046875,0.16015625,0.2890625,1.83203125,1.7734375,0.40234375,0.21875,0.03125,0.0234375,0.09765625,0.01171875,0.20703125,0.05078125,0.14453125,0.0078125,0.00390625
UYUC02,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1163.0,UYUC02,21.0,106.0,,,,,25.1875,9.58203125,2.87109375,9.109375,7.98828125,1.14453125,6.375,0.421875,3.75390625,2.33203125,0.58203125,0.43359375,0.83203125,0.20703125,0.87109375,0.203125,1.3828125,0.33984375,0.328125,0.3515625,0.1875,0.71484375,9.33984375,0.0703125,0.06640625,0.16015625,0.41796875,0.078125,3.2734375,1.45703125,0.87109375,0.00390625,1.8515625,0.46484375,0.32421875,0.25,0.171875,0.34375,2.3046875,2.05859375,0.49609375,0.31640625,0.02734375,0.04296875,0.11328125,0.0078125,0.140625,0.03515625,0.09375,0.0,0.01953125
UYUC03,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1164.0,UYUC03,21.0,106.0,,,,,25.1171875,9.140625,2.62109375,9.1484375,7.4921875,1.28515625,6.4375,0.45703125,4.1015625,2.29296875,0.640625,0.515625,0.75390625,0.21875,0.8203125,0.1640625,1.32421875,0.37890625,0.3203125,0.33203125,0.203125,0.67578125,10.0078125,0.078125,0.06640625,0.16015625,0.40625,0.0546875,3.44140625,1.41015625,0.90625,0.00390625,1.875,0.5078125,0.33984375,0.296875,0.1640625,0.32421875,2.359375,1.9296875,0.43359375,0.32421875,0.04296875,0.02734375,0.1015625,0.00390625,0.12890625,0.04296875,0.078125,0.01171875,0.03125
UYUC04,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1165.0,UYUC04,21.0,106.0,,,,,25.90234375,10.63671875,3.06640625,9.16796875,7.59765625,1.16015625,6.265625,0.51953125,3.95703125,2.03515625,0.59765625,0.68359375,0.66015625,0.24609375,0.87109375,0.1328125,1.06640625,0.3984375,0.25390625,0.41015625,0.203125,0.75,8.18359375,0.05859375,0.0625,0.16015625,0.45703125,0.0625,2.546875,1.67578125,0.90625,0.00390625,1.9296875,0.421875,0.3203125,0.37890625,0.2109375,0.30859375,2.4765625,1.91015625,0.46484375,0.2578125,0.046875,0.06640625,0.09765625,0.015625,0.140625,0.05078125,0.16015625,0.0390625,0.00390625
UYUC05,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1166.0,UYUC05,21.0,106.0,,,,,25.28515625,10.13671875,2.671875,8.9609375,7.55859375,1.5390625,6.73828125,0.46484375,3.83203125,2.20703125,0.55078125,0.51953125,0.85546875,0.3046875,0.75,0.15625,1.1171875,0.3671875,0.3046875,0.46875,0.203125,0.82421875,8.421875,0.07421875,0.0703125,0.15625,0.4453125,0.05078125,3.09375,1.69140625,0.84375,0.01171875,2.26171875,0.54296875,0.28515625,0.26171875,0.1640625,0.34375,2.22265625,1.8984375,0.484375,0.34375,0.015625,0.0390625,0.07421875,0.01171875,0.16796875,0.0625,0.12890625,0.00390625,0.01171875
UYUC06,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1167.0,UYUC06,21.0,106.0,,,,,25.546875,11.12890625,3.296875,9.08984375,7.9453125,1.06640625,6.0234375,0.66796875,4.13671875,1.9296875,0.609375,0.57421875,0.70703125,0.36328125,0.953125,0.16796875,0.87109375,0.37890625,0.3515625,0.36328125,0.296875,1.0078125,7.45703125,0.08984375,0.05078125,0.21484375,0.31640625,0.0703125,2.10546875,2.046875,0.80859375,0.00390625,1.6015625,0.375,0.3359375,0.3828125,0.1640625,0.40234375,2.45703125,2.0546875,0.62109375,0.37109375,0.03125,0.0546875,0.07421875,0.01171875,0.1796875,0.04296875,0.171875,0.0078125,0.01953125
UYUC07,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1168.0,UYUC07,21.0,106.0,,,,,25.8203125,10.98828125,3.3125,9.33203125,7.49609375,1.03125,5.75390625,0.515625,4.84765625,2.125,0.61328125,0.59765625,0.78515625,0.3515625,0.8359375,0.1328125,0.87109375,0.3671875,0.3203125,0.37109375,0.265625,0.8359375,7.3671875,0.046875,0.05078125,0.22265625,0.42578125,0.05078125,2.3984375,1.88671875,0.8828125,0.0078125,1.6953125,0.36328125,0.25390625,0.328125,0.1796875,0.44921875,2.3984375,2.0078125,0.58203125,0.32421875,0.04296875,0.0234375,0.08984375,0.01171875,0.14453125,0.03125,0.14453125,0.0,0.01953125
UYUC08,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1169.0,UYUC08,21.0,106.0,,,,,25.3203125,10.15234375,3.234375,9.3984375,7.640625,1.37109375,5.98828125,0.48046875,4.27734375,1.9921875,0.56640625,0.515625,0.828125,0.3125,0.83203125,0.1875,1.2578125,0.4140625,0.3046875,0.390625,0.2578125,0.83203125,8.140625,0.06640625,0.04296875,0.23046875,0.453125,0.05859375,2.86328125,1.61328125,0.84375,0.0078125,1.9609375,0.3828125,0.28515625,0.25390625,0.16796875,0.3515625,2.39453125,1.9453125,0.453125,0.32421875,0.04296875,0.0390625,0.1015625,0.01953125,0.19921875,0.06640625,0.1171875,0.00390625,0.015625
UYUC09,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1170.0,UYUC09,21.0,106.0,,,,,25.9375,9.92578125,3.1328125,9.98828125,7.64453125,1.1796875,5.49609375,0.46875,4.421875,1.8359375,0.6015625,0.53125,0.71484375,0.3515625,0.7890625,0.17578125,1.16015625,0.33203125,0.30078125,0.46875,0.24609375,0.671875,8.6015625,0.07421875,0.05078125,0.24609375,0.47265625,0.05859375,2.96875,1.45703125,0.87109375,0.015625,1.38671875,0.41015625,0.33984375,0.28515625,0.203125,0.36328125,2.59765625,1.8671875,0.4765625,0.30859375,0.0234375,0.03515625,0.0703125,0.0234375,0.17578125,0.0546875,0.14453125,0.0234375,0.01953125
UYUC10,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1171.0,UYUC10,21.0,106.0,,,,,26.18359375,10.30859375,3.3984375,9.609375,7.546875,1.359375,5.2734375,0.4765625,4.34375,1.9453125,0.53515625,0.59375,0.92578125,0.2890625,0.796875,0.16796875,1.1171875,0.44140625,0.33984375,0.375,0.18359375,0.88671875,7.796875,0.046875,0.0625,0.20703125,0.34765625,0.0625,3.13671875,1.44140625,0.96875,0.00390625,1.67578125,0.40625,0.34765625,0.30078125,0.171875,0.33203125,2.2109375,1.8984375,0.60546875,0.32421875,0.0234375,0.03515625,0.08203125,0.0234375,0.19140625,0.0546875,0.12109375,0.00390625,0.01953125
UYUC11,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1172.0,UYUC11,21.0,106.0,,,,,23.984375,10.24609375,2.91796875,9.671875,7.88671875,1.0078125,6.2734375,0.453125,3.25390625,2.23828125,0.4921875,0.421875,0.671875,0.30078125,0.93359375,0.11328125,1.13671875,0.34765625,0.3359375,0.46484375,0.2265625,0.81640625,10.34375,0.02734375,0.01953125,0.19921875,0.3515625,0.0625,3.328125,1.73828125,0.80859375,0.00390625,1.62890625,0.43359375,0.33984375,0.25390625,0.10546875,0.16015625,2.5703125,2.203125,0.58984375,0.19140625,0.0234375,0.04296875,0.05859375,0.015625,0.1796875,0.04296875,0.0625,0.00390625,0.015625
UYUC12,UYUC1,UYUC,Uruguay,2015-03-13,-34.505926,-56.298043,Canelones,Uruguay,South America,Cfa,17.0,29.0,6.0,21.0,27.0,1089.0,106.0,19827.0,3432000.0,2005.0,,4200.0,,,,,extended aeration,Extended aeration,,,,,,,,,,,,,,,,,,,,,,,,,2.58,6.3,29.0,,,,,1173.0,UYUC12,21.0,106.0,,,,,25.2265625,9.5390625,2.71484375,9.74609375,7.25,1.234375,6.1484375,0.453125,3.62109375,2.08203125,0.59765625,0.55078125,0.796875,0.2421875,0.9375,0.14453125,1.12109375,0.4375,0.26953125,0.40234375,0.1953125,0.7890625,9.94140625,0.0390625,0.0703125,0.15625,0.4296875,0.0703125,3.44140625,1.5703125,0.796875,0.01171875,1.53125,0.4375,0.30859375,0.20703125,0.16015625,0.15234375,2.7109375,2.0625,0.578125,0.25390625,0.0234375,0.03515625,0.07421875,0.0078125,0.203125,0.0625,0.14453125,0.01171875,0.0078125
UYUM01,UYUM1,UYUC,Uruguay,2015-03-13,-34.351219,-55.254978,Uruguay,Uruguay,South America,Cfa,17.0,29.0,4.0,21.0,28.0,1263.0,110.0,19827.0,3432000.0,2004.0,,4393.0,5400.0,,24.0,15.0,plug flow,Plug flow,Yes,No,,,,,6.4,,,,139.0,,,,3.15,,,,,,4.51,,,,1.56,6.7,26.5,,,,,1174.0,UYUM01,21.0,110.0,15.0,,,,38.7109375,19.70703125,1.296875,15.16796875,1.97265625,1.84375,1.890625,0.01953125,4.09765625,0.734375,1.06640625,1.4765625,0.59375,0.3671875,0.1171875,0.265625,2.4609375,0.73828125,0.0703125,0.15625,0.05859375,0.4140625,1.1015625,0.00390625,0.0234375,0.05859375,0.05078125,0.0,0.48046875,0.30078125,0.0859375,0.0546875,2.0234375,0.109375,0.04296875,0.0390625,0.0859375,0.14453125,0.71484375,0.28515625,0.0,0.03515625,0.05078125,0.1328125,0.0703125,0.37109375,0.01953125,0.33203125,0.03125,0.01171875,0.11328125
UYUM02,UYUM1,UYUC,Uruguay,2015-03-13,-34.351219,-55.254978,Uruguay,Uruguay,South America,Cfa,17.0,29.0,4.0,21.0,28.0,1263.0,110.0,19827.0,3432000.0,2004.0,,4393.0,5400.0,,24.0,15.0,plug flow,Plug flow,Yes,No,,,,,6.4,,,,139.0,,,,3.15,,,,,,4.51,,,,1.56,6.7,26.5,,,,,1175.0,UYUM02,21.0,110.0,15.0,,,,38.921875,19.83203125,1.046875,13.39453125,1.7578125,1.78515625,2.0625,0.03515625,3.6328125,0.75390625,1.1796875,1.1015625,0.54296875,0.28515625,0.09375,0.390625,3.55078125,0.65234375,0.0625,0.125,0.08203125,0.37109375,1.68359375,0.0,0.01171875,0.09375,0.01953125,0.00390625,0.42578125,0.48046875,0.10546875,0.0234375,2.59375,0.265625,0.04296875,0.03515625,0.05859375,0.21484375,0.9140625,0.4453125,0.0,0.03125,0.03125,0.1015625,0.078125,0.2890625,0.0390625,0.22265625,0.03125,0.0078125,0.08984375
UYUM03,UYUM1,UYUC,Uruguay,2015-03-13,-34.351219,-55.254978,Uruguay,Uruguay,South America,Cfa,17.0,29.0,4.0,21.0,28.0,1263.0,110.0,19827.0,3432000.0,2004.0,,4393.0,5400.0,,24.0,15.0,plug flow,Plug flow,Yes,No,,,,,6.4,,,,139.0,,,,3.15,,,,,,4.51,,,,1.56,6.7,26.5,,,,,1176.0,UYUM03,21.0,110.0,15.0,,,,39.40625,21.66015625,1.07421875,13.33203125,1.734375,1.53515625,1.78515625,0.02734375,3.30859375,0.6484375,1.02734375,1.16796875,0.5859375,0.2578125,0.0859375,0.32421875,2.77734375,0.57421875,0.08984375,0.1015625,0.078125,0.4609375,1.16015625,0.01171875,0.015625,0.11328125,0.04296875,0.01171875,0.33203125,0.546875,0.06640625,0.05859375,3.125,0.234375,0.03125,0.01953125,0.05859375,0.15625,0.7109375,0.265625,0.0,0.0390625,0.0390625,0.08984375,0.0625,0.26953125,0.03515625,0.26953125,0.04296875,0.0078125,0.140625
UYUM04,UYUM1,UYUC,Uruguay,2015-03-13,-34.351219,-55.254978,Uruguay,Uruguay,South America,Cfa,17.0,29.0,4.0,21.0,28.0,1263.0,110.0,19827.0,3432000.0,2004.0,,4393.0,5400.0,,24.0,15.0,plug flow,Plug flow,Yes,No,,,,,6.4,,,,139.0,,,,3.15,,,,,,4.51,,,,1.56,6.7,26.5,,,,,1177.0,UYUM04,21.0,110.0,15.0,,,,38.44921875,20.296875,1.37109375,13.09375,1.6953125,1.53125,1.87890625,0.0546875,3.9609375,0.765625,1.24609375,1.08984375,0.578125,0.25,0.0625,0.3125,3.84375,0.63671875,0.046875,0.140625,0.078125,0.33203125,1.703125,0.0,0.015625,0.06640625,0.03515625,0.00390625,0.4296875,0.37109375,0.07421875,0.01171875,2.84375,0.23828125,0.03125,0.03125,0.078125,0.2265625,0.74609375,0.3203125,0.0,0.01953125,0.05859375,0.0703125,0.08984375,0.39453125,0.03515625,0.24609375,0.01953125,0.0078125,0.1171875
