Sample ID,WWTP ID,SiteID,Site Name,Sampling Date,Latitude,Longitude,City Name,Country/Region,Continent,Climate typea,Annual average,Annual mean of daily maximum,Annual mean of daily minimum,Sampling month average,Sampling moment,Annual,Sampling month,GDP per capita (dollars),City population,Year of plant build,Designed capacity (m3/d),Actual Inf rate (m3/d),Volume of aeration tanks (m3),Plant,Aeration tank,SRT (d),General type ,Detailed type,Nitrification,Denitrification,Aerator type,BOD (mg/l) Inf,BOD (mg/l) inf/(1+recycle ratio),BOD (mg/l) Aeration tank inf,BOD (mg/l) Eff,COD (mg/l) Inf,COD (mg/l) Inf/(1+recycle ratio),COD (mg/l) Aeration tank inf,COD (mg/l) Eff,F/M (kg BOD/kg MLSS-d),NH4-N (mg/l) Inf,NH4-N (mg/l) Aeration tank inf,NH4-N (mg/l) Eff,TN (mg/l) Inf,TN (mg/l) Aeration tank inf,TN (mg/l) Eff,TP (mg/l) Inf,TP (mg/l) Aeration tank inf,TP (mg/l) Eff,Contained in Inf?,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature (oC),Conductivity (μS/cm),NH4-N (mg/l),NO3-N (mg/l),SVI (ml/g),Unnamed: 0,Sample ID,Sampling month average,Sampling month,SRTd,COD,NH4N,TP,Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
USDA2C,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,681.0,USDA2C,28.0,52.0,6.5,298.0,24.8,,52.9765625,27.6015625,3.95703125,0.98828125,0.4765625,1.1171875,1.66796875,0.3125,2.91796875,2.11328125,1.37109375,1.00390625,1.1171875,0.65234375,0.17578125,0.34375,0.45703125,0.10546875,0.46484375,0.06640625,0.11328125
USDA2D,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,682.0,USDA2D,28.0,52.0,6.5,298.0,24.8,,45.703125,31.57421875,2.5,0.57421875,0.60546875,1.3515625,1.72265625,0.4140625,3.46875,3.25,1.70703125,1.96875,2.125,0.5703125,0.15234375,0.4375,0.3359375,0.046875,1.01953125,0.0859375,0.38671875
USDA2E,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,683.0,USDA2E,28.0,52.0,6.5,298.0,24.8,,47.12109375,32.17578125,2.40234375,0.6875,0.5859375,1.16015625,1.60546875,0.3515625,3.7421875,2.79296875,1.49609375,1.5546875,1.5703125,0.58203125,0.1484375,0.39453125,0.3984375,0.0234375,0.8828125,0.0703125,0.25390625
USDA2F,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,684.0,USDA2F,28.0,52.0,6.5,298.0,24.8,,48.5546875,30.1640625,2.421875,0.625,0.515625,1.4140625,1.7109375,0.46875,3.98046875,2.25,1.4921875,1.578125,1.796875,0.6328125,0.24609375,0.38671875,0.30078125,0.015625,0.984375,0.0703125,0.390625
USDA2G,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,685.0,USDA2G,28.0,52.0,6.5,298.0,24.8,,51.86328125,29.0625,1.171875,0.75390625,0.484375,1.16796875,2.078125,0.4296875,4.55859375,2.125,1.4609375,0.58984375,1.52734375,0.4609375,0.3203125,0.32421875,0.98046875,0.015625,0.3046875,0.140625,0.1796875
USDA2H,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,686.0,USDA2H,28.0,52.0,6.5,298.0,24.8,,54.5234375,26.48046875,1.21484375,0.671875,0.34765625,1.0234375,2.296875,0.35546875,4.9921875,1.92578125,1.49609375,0.29296875,1.56640625,0.65625,0.26953125,0.390625,0.90234375,0.02734375,0.2734375,0.125,0.16796875
USDA2I,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,687.0,USDA2I,28.0,52.0,6.5,298.0,24.8,,51.16015625,27.91015625,1.1953125,0.73828125,0.515625,1.30078125,2.4609375,0.41796875,4.86328125,2.51171875,1.7265625,0.58203125,1.5625,0.5859375,0.29296875,0.4140625,0.9453125,0.0546875,0.3046875,0.16796875,0.2890625
USDA2J,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,688.0,USDA2J,28.0,52.0,6.5,298.0,24.8,,42.51953125,34.4296875,0.65234375,0.96875,0.5078125,1.578125,2.38671875,0.4609375,6.4375,2.77734375,1.1953125,0.703125,1.87890625,0.49609375,0.1171875,0.41796875,1.76953125,0.05078125,0.296875,0.18359375,0.171875
USDA2K,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,689.0,USDA2K,28.0,52.0,6.5,298.0,24.8,,43.5234375,34.046875,0.65625,0.921875,0.29296875,1.61328125,2.26171875,0.30078125,6.88671875,2.046875,1.21875,0.359375,2.0,0.41796875,0.08984375,0.6015625,2.08984375,0.0234375,0.22265625,0.1171875,0.30859375
USDA2L,USDA2,USDA,Dallas,2014-08-13,32.6467971,-96.6333375,Dallas,United States,North America,Cfa,18.0,32.0,-7.0,28.0,,919.0,52.0,59483.0,6937652.0,1975.0,416395.2962,227124.707,85171.76514,12.0,,6.5,plug flow,Plug flow,Yes,Yes,,183.0,126.2068966,,1.32,298.0,205.5172414,,16.0,0.1952,24.8,,0.11,,,,,,,Yes,,2500.0,4.9,7.2,,,,,,690.0,USDA2L,28.0,52.0,6.5,298.0,24.8,,44.0390625,33.55859375,0.63671875,0.81640625,0.36328125,1.82421875,2.30078125,0.48046875,6.66796875,2.05078125,1.16796875,0.76171875,1.90625,0.37890625,0.1015625,0.453125,1.91015625,0.01953125,0.2421875,0.1328125,0.1875
USDC1A,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Step-feed,Yes,Yes,,172.72,,,1.4,,,,,0.212477172,,,0.3,,,3.37,5.07,,0.06,,,1649.0,,7.53,24.0,,,,,691.0,USDC1A,23.0,88.0,2.5,,,5.07,49.6328125,31.1875,2.59375,0.40625,0.65625,0.3046875,1.2578125,1.09375,3.1171875,3.28515625,1.0234375,0.234375,3.5234375,0.4296875,0.0234375,0.8828125,0.0703125,0.0,0.125,0.0078125,0.14453125
USDC1B,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Step-feed,Yes,Yes,,172.72,,,1.4,,,,,0.212477172,,,0.3,,,3.37,5.07,,0.06,,,1649.0,0.07,7.53,24.0,,,,,692.0,USDC1B,23.0,88.0,2.5,,,5.07,54.9140625,25.8359375,2.44140625,0.41015625,0.8828125,0.51953125,1.19921875,1.1875,2.87109375,3.35546875,0.85546875,0.54296875,3.484375,0.4140625,0.0234375,0.76171875,0.09375,0.00390625,0.07421875,0.01953125,0.109375
USDC1C,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Step-feed,Yes,Yes,,172.72,,,1.4,,,,,0.212477172,,,0.3,,,3.37,5.07,,0.06,,,1649.0,0.83,7.53,24.0,,,,,693.0,USDC1C,23.0,88.0,2.5,,,5.07,53.76171875,28.40625,2.26953125,0.37109375,0.59765625,0.33203125,1.3203125,1.33203125,3.15625,2.62890625,0.90625,0.35546875,3.07421875,0.4296875,0.015625,0.640625,0.109375,0.00390625,0.07421875,0.0234375,0.19140625
USDC2A,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Step-feed,Yes,Yes,,172.72,,,1.4,,,,,0.183346341,,,0.3,,,3.37,5.07,,0.06,,,1911.0,,7.53,24.1,,,,,694.0,USDC2A,23.0,88.0,2.5,,,5.07,53.1171875,29.7734375,2.25,0.31640625,0.609375,0.2734375,1.01953125,1.04296875,1.90234375,4.3828125,0.8515625,0.15234375,2.77734375,0.359375,0.03515625,0.77734375,0.05078125,0.00390625,0.0703125,0.01171875,0.22265625
USDC2B,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Step-feed,Yes,Yes,,172.72,,,1.4,,,,,0.183346341,,,0.3,,,3.37,5.07,,0.06,,,1911.0,,7.53,24.1,,,,,695.0,USDC2B,23.0,88.0,2.5,,,5.07,53.765625,28.8203125,2.33984375,0.40625,0.55078125,0.296875,1.12890625,1.12890625,2.95703125,3.02734375,0.87109375,0.16015625,3.13671875,0.37890625,0.015625,0.73046875,0.06640625,0.00390625,0.0703125,0.015625,0.12890625
USDC2C,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Step-feed,Yes,Yes,,172.72,,,1.4,,,,,0.183346341,,,0.3,,,3.37,5.07,,0.06,,,1911.0,0.73,7.53,24.1,,,,,696.0,USDC2C,23.0,88.0,2.5,,,5.07,58.78515625,23.7734375,1.8671875,0.3046875,0.63671875,0.41015625,1.03515625,1.21484375,3.421875,2.47265625,0.6875,0.61328125,3.46875,0.375,0.0078125,0.59765625,0.0703125,0.00390625,0.06640625,0.01171875,0.17578125
USDC3A,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Plug flow with step feed,No,No,,172.72,,,1.4,,,,,,,,0.3,,,3.37,5.07,,0.06,,,,,7.53,,,,,,697.0,USDC3A,23.0,88.0,2.5,,,5.07,60.34375,26.59765625,1.07421875,0.3203125,0.73046875,0.08984375,0.94140625,0.90234375,1.94921875,2.47265625,0.265625,0.6328125,2.46875,0.32421875,0.0,0.62109375,0.0234375,0.0,0.0234375,0.00390625,0.21484375
USDC3B,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Plug flow with step feed,No,No,,172.72,,,1.4,,,,,,,,0.3,,,3.37,5.07,,0.06,,,,,7.53,,,,,,698.0,USDC3B,23.0,88.0,2.5,,,5.07,59.796875,26.08203125,1.2265625,0.3671875,0.7265625,0.05078125,1.1015625,0.8984375,2.09765625,2.921875,0.26953125,0.6796875,2.56640625,0.32421875,0.01171875,0.625,0.08203125,0.0,0.02734375,0.0,0.14453125
USDC3C,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Plug flow with step feed,No,No,,172.72,,,1.4,,,,,,,,0.3,,,3.37,5.07,,0.06,,,,,7.53,,,,,,699.0,USDC3C,23.0,88.0,2.5,,,5.07,56.74609375,27.6484375,1.515625,0.4609375,0.76953125,0.0859375,1.16015625,0.95703125,2.171875,3.1171875,0.359375,0.75390625,2.875,0.40625,0.00390625,0.62109375,0.0703125,0.0,0.03515625,0.00390625,0.23828125
USDC4A,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Plug flow with step feed,No,No,,172.72,,,1.4,,,,,0.206832855,,,0.3,,,3.37,5.07,,0.06,,,1694.0,,7.53,24.3,,,,,700.0,USDC4A,23.0,88.0,2.5,,,5.07,61.515625,27.4140625,1.16015625,0.40625,0.6640625,0.03125,0.83984375,0.6484375,1.59765625,2.19921875,0.32421875,0.484375,1.78515625,0.234375,0.0078125,0.48828125,0.0234375,0.00390625,0.0234375,0.0,0.1484375
USDC4B,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Plug flow with step feed,No,No,,172.72,,,1.4,,,,,0.206832855,,,0.3,,,3.37,5.07,,0.06,,,1694.0,,7.53,24.3,,,,,701.0,USDC4B,23.0,88.0,2.5,,,5.07,60.26171875,25.76953125,1.46484375,0.54296875,0.74609375,0.03125,0.87890625,0.66796875,2.55859375,2.6796875,0.24609375,1.171875,2.00390625,0.3515625,0.0078125,0.53515625,0.03515625,0.0,0.0078125,0.0,0.0390625
USDC4C,USDC1,USDC,Washington DC,2014-09-15,38.820406,-77.0185494,Washington DC,United States,North America,Cfa,15.0,31.0,-10.0,23.0,,1023.0,88.0,73017.0,6056296.0,1939.0,1400602.36,1075056.947,105991.53,20.0,2.0,2.5,plug flow,Plug flow with step feed,No,No,,172.72,,,1.4,,,,,0.206832855,,,0.3,,,3.37,5.07,,0.06,,,1694.0,,7.53,24.3,,,,,702.0,USDC4C,23.0,88.0,2.5,,,5.07,58.890625,28.23046875,1.48046875,0.3203125,0.625,0.0625,1.12890625,0.74609375,2.27734375,1.76953125,0.3671875,0.59765625,2.3203125,0.3203125,0.0,0.67578125,0.0546875,0.0,0.01953125,0.0,0.11328125
USMD1A,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.171858752,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,4900.0,7.0,4.19,,,,,,703.0,USMD1A,22.0,93.0,9.0,600.0,,3.45,37.1328125,44.40625,1.35546875,0.9609375,1.23828125,0.13671875,0.9453125,2.19921875,1.16015625,3.23046875,0.421875,4.6796875,0.34375,0.59375,0.01953125,0.07421875,0.7109375,0.08203125,0.2734375,0.01953125,0.015625
USMD1B,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.171858752,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,4900.0,6.0,4.19,,,,,,704.0,USMD1B,22.0,93.0,9.0,600.0,,3.45,31.71875,55.125,1.42578125,0.94140625,1.15234375,0.1015625,0.73828125,1.2109375,0.7265625,3.25,0.50390625,1.30078125,0.25390625,0.45703125,0.0234375,0.125,0.59375,0.1015625,0.20703125,0.0234375,0.01953125
USMD1C,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.171858752,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,4900.0,,4.19,,,,,,705.0,USMD1C,22.0,93.0,9.0,600.0,,3.45,40.6015625,45.57421875,1.18359375,1.03125,1.125,0.16015625,0.83984375,1.71875,0.88671875,2.22265625,0.33984375,2.42578125,0.3359375,0.4375,0.01171875,0.0625,0.72265625,0.0703125,0.203125,0.0234375,0.0234375
USMD2A,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.215925099,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3900.0,14.0,6.19,,,,,,706.0,USMD2A,22.0,93.0,9.0,600.0,,3.45,39.4921875,44.484375,1.38671875,1.11328125,1.16796875,0.12890625,0.90625,1.8046875,1.1796875,2.1796875,0.37890625,3.31640625,0.5078125,0.49609375,0.01171875,0.11328125,0.86328125,0.12890625,0.296875,0.0234375,0.01953125
USMD2B,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.215925099,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3900.0,16.0,6.19,,,,,,707.0,USMD2B,22.0,93.0,9.0,600.0,,3.45,40.1953125,44.7421875,1.28515625,1.1484375,1.03515625,0.14453125,0.89453125,1.90625,1.1171875,1.7734375,0.359375,3.25,0.328125,0.5546875,0.0078125,0.08203125,0.75,0.08984375,0.30859375,0.015625,0.01171875
USMD2C,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.215925099,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3900.0,,6.19,,,,,,708.0,USMD2C,22.0,93.0,9.0,600.0,,3.45,33.796875,54.27734375,1.73046875,1.21875,0.734375,0.1328125,1.08984375,0.94140625,1.13671875,1.6953125,0.453125,0.67578125,0.33984375,0.47265625,0.0234375,0.05078125,0.7578125,0.14453125,0.296875,0.0234375,0.0078125
USMD3A,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.255184207,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3300.0,14.0,6.06,,,,,,709.0,USMD3A,22.0,93.0,9.0,600.0,,3.45,42.5625,32.86328125,1.12109375,1.19921875,0.7109375,0.5078125,1.90234375,1.66015625,3.05078125,2.12109375,0.30078125,8.51171875,3.15625,0.140625,0.03125,0.0390625,0.0859375,0.0234375,0.00390625,0.0,0.0078125
USMD3B,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.255184207,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3300.0,11.0,6.06,,,,,,710.0,USMD3B,22.0,93.0,9.0,600.0,,3.45,42.328125,34.1015625,1.05078125,0.82421875,0.91796875,0.58984375,2.0390625,1.5859375,2.8203125,2.05078125,0.3046875,7.77734375,3.1953125,0.19140625,0.0234375,0.02734375,0.10546875,0.01953125,0.0078125,0.01171875,0.02734375
USMD3C,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.255184207,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3300.0,,6.06,,,,,,711.0,USMD3C,22.0,93.0,9.0,600.0,,3.45,42.765625,33.2421875,0.88671875,0.80078125,0.79296875,0.44140625,1.76953125,1.5703125,2.359375,2.421875,0.26171875,9.1796875,3.1640625,0.1484375,0.03125,0.02734375,0.1015625,0.015625,0.00390625,0.00390625,0.01171875
USMD4A,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.24767879,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3400.0,12.0,6.17,,,,,,712.0,USMD4A,22.0,93.0,9.0,600.0,,3.45,44.69921875,34.12890625,0.91015625,1.08984375,1.0859375,0.44140625,1.7890625,1.04296875,4.90625,3.3515625,0.359375,4.2734375,1.0546875,0.359375,0.140625,0.1328125,0.11328125,0.00390625,0.02734375,0.01171875,0.078125
USMD4B,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.24767879,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3400.0,5.0,6.17,,,,,,713.0,USMD4B,22.0,93.0,9.0,600.0,,3.45,43.609375,38.69140625,1.01171875,0.984375,0.88671875,0.37890625,1.7578125,0.45703125,3.65234375,5.234375,0.390625,0.98828125,1.0078125,0.37109375,0.17578125,0.06640625,0.18359375,0.01171875,0.015625,0.01953125,0.10546875
USMD4C,USMD1,USDC,Washington DC,2014-09-09,39.232623,,USMD,United States,North America,Cfa,14.0,29.0,-12.0,22.0,,1088.0,93.0,73017.0,6056296.0,1935.0,276335.0602,242266.3542,57538.08,,,9.0,pure oxygen,Pure oxygen,No,No,,200.0,153.8461538,,11.0,600.0,461.5384615,,,0.24767879,,,,27.67,,20.72,3.45,,0.681,Yes,0.1,3400.0,,6.17,,,,,,714.0,USMD4C,22.0,93.0,9.0,600.0,,3.45,41.1015625,38.7109375,0.9609375,1.04296875,0.9140625,0.3515625,1.9375,0.58203125,3.6328125,7.19921875,0.32421875,1.3203125,0.98046875,0.41796875,0.125,0.125,0.19140625,0.0078125,0.03125,0.0078125,0.03515625
USFT1A,USFT1,USFT,Fort Smith,2014-08-14,35.3374619,-94.305352,Fort Wayne,United States,North America,Cfa,16.0,31.0,-10.0,28.0,,1104.0,75.0,33818.0,307025.8442,1966.0,75708.23568,32176.00016,6927.303565,7.5,,6.0,complete mix,Complete mix,Yes,No,,248.0,154.0372671,,3.0,,,,,0.423964876,,,16.0,,,,,,3.2,Yes,,2717.0,5.18,,,,,,,715.0,USFT1A,28.0,75.0,6.0,,,,29.5,34.05859375,0.41796875,0.515625,0.4296875,3.7265625,5.390625,1.32421875,13.9765625,2.90234375,1.328125,1.97265625,2.5546875,0.52734375,0.14453125,0.4609375,0.20703125,0.0,0.0625,0.23828125,0.26171875
USFT1B,USFT1,USFT,Fort Smith,2014-08-14,35.3374619,-94.305352,Fort Wayne,United States,North America,Cfa,16.0,31.0,-10.0,28.0,,1104.0,75.0,33818.0,307025.8442,1966.0,75708.23568,32176.00016,6927.303565,7.5,,6.0,complete mix,Complete mix,Yes,No,,248.0,154.0372671,,3.0,,,,,0.423964876,,,16.0,,,,,,3.2,Yes,,2717.0,5.2,,,,,,,716.0,USFT1B,28.0,75.0,6.0,,,,31.015625,29.07421875,0.5859375,0.61328125,0.453125,4.390625,5.5546875,1.609375,14.53515625,3.59765625,1.33984375,3.04296875,2.42578125,0.62109375,0.10546875,0.44140625,0.16015625,0.0,0.02734375,0.2265625,0.1796875
